name,latitude,longitude,admin1_code,admin2_code,admin3_code,feature_code
Kamalabad,17.70889,78.64782,40,692,4486,PPL
Rukmapur,17.72689,78.64831,40,692,4486,PPLQ
Alinagaram,17.70801,78.7024,40,692,4486,PPL
Alwal,17.5047,78.50379,40,700,4521,PPL
Mahidpur Lines,17.52144,78.53315,40,700,4521,PPL
Lake Lines,17.51536,78.53405,40,700,4521,PPL
Haig Lines,17.52876,78.52499,40,700,4521,PPL
Pioneer Bazaar,17.52798,78.51534,40,700,4521,PPL
Rampalldayara,17.50193,78.66004,40,700,4522,PPL
Gunturpalli,17.70995,78.99975,40,697,4615,PPL
Wardrajpuram,17.73418,78.76885,40,692,6282,PPL
Srinivaspuram,17.70956,78.78607,40,697,4614,PPL
Kasareddipalli,17.69934,78.77958,40,692,6282,PPL
Davancheruvu,17.73536,78.84249,40,697,4614,PPL
Kondapur,17.69582,78.86009,40,697,4614,PPLQ
Chinna Lachhmapur,17.64834,78.77563,40,697,4614,PPL
Asargram,17.49665,78.50559,40,700,4521,PPL
Lodhkunta,17.49318,78.51486,40,700,4521,PPL
Yenkatapur,17.49444,78.50387,40,700,4521,PPL
Amnruguda,17.49506,78.53254,40,536,4499,PPL
Kandiguda,17.49432,78.54724,40,700,4521,PPL
Kakarguda,17.45988,78.50331,40,536,4500,PPL
Maratpalli,17.45218,78.50578,40,536,4500,PPL
Mirjalguda,17.44471,78.53175,40,700,4521,PPL
Dherwada,17.45578,78.54468,40,700,4521,PPL
Safilguda,17.46872,78.55043,40,700,4522,PPL
Neradmet,17.47207,78.53681,40,700,4521,PPL
Wampugudem,17.49798,78.56842,40,700,4521,PPL
Yellareddiguda,17.48974,78.57447,40,700,4522,PPL
Kushigudem,17.48106,78.58733,40,700,4522,PPL
Bakshiguda,17.4514,78.58207,40,700,4524,PPL
Nirpeta,17.44594,78.56576,40,700,4524,PPL
Marigudem,17.44753,78.5787,40,700,4524,PPL
Madara,17.47117,78.61031,40,700,6318,PPL
Upariguda,17.49524,78.62378,40,700,4522,PPL
Arasgudem,17.41941,78.51573,40,536,4501,PPL
Zamistapur,17.41441,78.50327,40,536,4501,PPL
Adgimet,17.41005,78.51383,40,536,4501,PPL
Malakpet,17.37755,78.50267,40,536,4502,PPL
Mahbub Mint,17.37669,78.50529,40,536,4502,PPL
Muslam,17.37343,78.51681,40,536,4511,PPL
Kotapeta,17.37317,78.54282,40,537,6323,PPL
Sitaramguda,17.37223,78.54848,40,537,6323,PPL
Nagol,17.37534,78.55988,40,700,4524,PPL
Bandlaguda,17.37122,78.57024,40,700,4524,PPL
Mathuguda,17.37018,78.5773,40,700,4524,PPL
Ramantapur,17.39041,78.53718,40,700,4524,PPL
Habshiguda,17.40872,78.5399,40,700,4524,PPL
Upalguda,17.4097,78.53737,40,700,4524,PPL
Tarnaka,17.42698,78.53531,40,536,4500,PPL
Miyapuram,17.41516,78.57638,40,700,6318,PPLQ
Bodupal,17.41877,78.58427,40,700,6318,PPL
Allahpur,17.40151,78.58271,40,700,6318,PPL
Pirzadaguda,17.39455,78.59047,40,700,6318,PPL
Marrepalli,17.38122,78.60578,40,537,4525,PPL
Ghulam Aligudem,17.38652,78.61762,40,700,6318,PPLQ
Kachwani Singaram,17.38781,78.63036,40,700,4523,PPL
Narapalli,17.4167,78.62873,40,700,4523,PPL
Saidabad,17.35697,78.51248,40,536,4511,PPL
Hathgaon,17.34753,78.5064,40,536,4509,PPL
Dhobi Ghat,17.33933,78.52202,40,537,6323,PPL
Meerpet,17.32516,78.53159,40,537,4526,PPLL
Almasguda,17.30832,78.53259,40,537,4526,PPL
Hurabai,17.2928,78.53432,40,537,4526,PPL
Sahibnagar,17.32012,78.576,40,537,4525,PPL
Karanguda,17.33852,78.5336,40,537,6323,PPL
Champapet,17.34378,78.51735,40,537,6323,PPL
Mansurabad,17.35228,78.56614,40,537,6323,PPL
Munganur,17.29869,78.61627,40,537,4525,PPL
Kurvalguda,17.26683,78.51855,40,537,4526,PPL
Kusatguda,17.27062,78.52451,40,537,6323,PPL
Peta,17.26448,78.58618,40,537,4525,PPL
Dagannagudem,17.2605,78.592,40,537,4525,PPL
Uppalguda,17.30004,78.64964,40,537,6319,PPL
Rengandi,17.31858,78.65784,40,537,4525,PPL
Gandicheru,17.29216,78.67251,40,537,6319,PPL
Umarkhanguda,17.2655,78.67281,40,537,6319,PPL
Afzal Nawaz Bagh,17.26225,78.69272,40,537,6319,PPL
Madhappaguda,17.28519,78.70892,40,537,6319,PPL
Surmayaguda,17.29211,78.68712,40,537,6319,PPL
Jafarguda,17.29609,78.71574,40,537,6319,PPL
Kothabhaviguda,17.30124,78.73666,40,537,6319,PPL
Pikilipur,17.31557,78.74381,40,537,6319,PPL
Inamguda,17.3023,78.70223,40,537,6319,PPL
Pasmamla,17.35035,78.64951,40,537,4525,PPL
Paruta Singaram,17.38629,78.66236,40,700,4523,PPL
Timmaiguda,17.37456,78.65405,40,537,6319,PPL
Baljiguda,17.33782,78.68332,40,537,6319,PPL
Kanchiguda,17.33333,78.73203,40,537,6319,PPL
Pillaipalli,17.37423,78.74388,40,697,4630,PPL
Rairal Khurd,17.38326,78.72577,40,537,6319,PPL
Sathaliguda,17.40159,78.65296,40,700,4523,PPL
Koremallu,17.4005,78.66959,40,700,4523,PPL
Haji Aliguda,17.40519,78.66156,40,700,4523,PPL
Lingapuram,17.41183,78.67028,40,700,4523,PPL
Venkatapuram,17.41361,78.66519,40,700,4523,PPL
Huzurgudem,17.41738,78.64766,40,700,4523,PPL
Jidimatala,17.42698,78.64523,40,700,4523,PPL
Pocharam,17.4357,78.64184,40,700,4523,PPL
Bonkoniguda,17.43826,78.69568,40,700,4523,PPL
Ganapuram,17.42973,78.68815,40,700,4523,PPL
Bacharam,17.3932,78.68963,40,537,6319,PPL
Potrajguda,17.40566,78.72253,40,700,4523,PPL
Antwaram,17.39254,78.73954,40,697,4629,PPL
Marpalliguda,17.4304,78.7068,40,700,4523,PPL
Sandupatlaguda,17.43893,78.70671,40,700,4523,PPL
Ankshahpur,17.44657,78.72639,40,700,4523,PPL
Poklaguda,17.45672,78.65942,40,700,4523,PPL
Ismailguda,17.46217,78.64124,40,700,4523,PPL
Begampet,17.47515,78.64,40,700,4522,PPLQ
Karimguda,17.47625,78.6547,40,700,4522,PPL
Kuntanpalli,17.49939,78.63865,40,700,4522,PPL
Lal Bazar,17.4793,78.51238,40,700,4521,PPL
Balaguda,17.42152,78.52695,40,536,4501,PPL
Hughes Town,17.41114,78.50495,40,536,4501,PPLL
Upparigudem,17.44952,78.54893,40,700,4521,PPL
Bhandashah Dargah,17.34156,78.50253,40,536,4509,PPL
Dastagirnagar,17.94203,78.75644,40,692,4463,PPL
Giraipalli,17.97914,78.82052,40,692,4462,PPL
Rajanpalli,17.99935,78.87433,40,692,4462,PPL
Nasaram,17.9933,78.86698,40,692,4462,PPL
Yelchanpalli,17.92313,78.81314,40,692,4462,PPL
Mednipur,17.9076,78.80367,40,692,4462,PPL
Madhapur,17.8887,78.76835,40,692,4462,PPL
Ramanpalli,17.89534,78.81343,40,692,4462,PPL
Posanpalli,17.87811,78.87714,40,692,6284,PPL
Rayawaram,17.85025,78.77179,40,692,4484,PPL
Yellaiguda,17.85862,78.81566,40,692,4484,PPL
Baljagudem,17.80536,78.8081,40,692,4484,PPL
Alirajapalli,17.79807,78.7717,40,692,4484,PPL
Tigal Narsapur,17.85974,78.85863,40,692,4484,PPL
Jangareddipalli,17.87064,78.84602,40,692,4484,PPL
Narsampet,17.78057,78.75336,40,692,6282,PPL
Nabinagar,17.77154,78.81866,40,692,4484,PPL
Lambadigudem,17.75532,78.88578,40,697,4615,PPL
Ramchandraguda,17.80379,78.98503,40,689,4674,PPL
Mundalgudem,17.79121,78.94241,40,697,4615,PPL
Timmarajgudem,17.77176,78.99388,40,697,4615,PPL
Godmakunta,17.75382,78.97474,40,697,4615,PPL
Burugpalli,17.7613,78.94206,40,697,4615,PPL
Mansanpalli,17.82956,78.90609,40,689,4674,PPL
Damukpalli,17.8829,78.96992,40,692,4672,PPL
Bandapalli,17.88315,78.96549,40,692,4672,PPL
Rajpet,17.88732,78.90884,40,692,4672,PPL
Rasulabad,17.91136,78.88379,40,692,6284,PPL
Kistampet,17.93529,78.92796,40,692,6284,PPL
Vichirani,17.93607,78.94228,40,692,4672,PPL
Auragunta,17.93033,78.95733,40,692,4672,PPL
Tandur,17.98708,78.9407,40,692,4672,PPL
Dumat,17.96838,78.97804,40,692,4672,PPL
Kondaipalli,17.91966,78.86458,40,692,6284,PPLQ
Hawaiguda,17.83878,78.75513,40,692,4483,PPLQ
Damannapet,17.82211,78.79073,40,692,4484,PPLQ
Pallaguda,17.80939,78.92926,40,689,4674,PPLQ
Rangigudem,17.78784,78.98628,40,697,4615,PPLQ
Potapalli,17.84054,78.97837,40,689,4674,PPLQ
Vishwanathpalli,17.97291,78.91247,40,692,4462,PPLQ
Sarnenigudem,17.3061,78.99784,40,697,4632,PPL
Komtikunta,17.64286,78.87142,40,697,4614,PPLQ
Malial,17.57569,78.7515,40,697,4613,PPL
Hajipet,17.56124,78.77202,40,697,4613,PPL
Dhanreddipalli,17.56022,78.75873,40,697,4613,PPL
Gullaguda,17.61419,78.81205,40,697,4614,PPL
Mirajkhanpet,17.54347,78.77435,40,697,4613,PPLQ
Tirmalgiri,17.53851,78.75605,40,697,4613,PPL
Makdumpalli,17.52104,78.82026,40,697,4628,PPL
Fakirguda,17.53022,78.81577,40,697,4613,PPL
Kurmaguda,17.53934,78.84212,40,697,4628,PPL
Munipampla,17.53641,78.83494,40,697,4628,PPL
Hasanabad,17.52906,78.88216,40,697,4628,PPL
Muttareddiguda,17.56048,78.90515,40,697,4616,PPL
Balampalli,17.52389,78.94575,40,697,4628,PPL
Ramchandrapur,17.50314,78.95798,40,697,4628,PPL
Kummaraguda,17.51578,78.98324,40,697,4628,PPL
Wodayaguda,17.56772,78.95178,40,697,4616,PPL
Wangapalli,17.57501,78.98052,40,697,4616,PPL
Ramajipet,17.58264,78.9912,40,697,4616,PPL
Peddareddiguda,17.58046,78.92492,40,697,4616,PPL
Gollaguda,17.58656,78.91376,40,697,4616,PPL
Tallagudem,17.61918,78.99088,40,697,4616,PPL
Mylargudem,17.5967,78.95804,40,697,4616,PPL
Yalaballi,17.64519,78.88483,40,697,4614,PPL
Basantapur,17.70332,78.94082,40,697,4615,PPL
Daureddiguda,17.68136,78.99333,40,697,4616,PPL
Kantamgudem,17.67132,78.98186,40,697,4616,PPL
Sadhupalli,17.66156,78.96577,40,697,4616,PPL
Kannareddipalli,17.74889,78.88219,40,697,4615,PPL
Mahadeopur,17.48943,78.75435,40,697,4629,PPL
Bhavi,17.48219,78.77362,40,697,4629,PPL
Rangapuram,17.47176,78.78444,40,697,4629,PPL
Lachhmaguda,17.43042,78.8105,40,697,4629,PPL
Pagidipalli,17.49411,78.83509,40,697,4629,PPL
Anampatla,17.47034,78.83593,40,697,4629,PPL
Ramanabhavi,17.46109,78.84753,40,697,4629,PPL
Makhdumpalli,17.45846,78.86984,40,697,4629,PPL
Palligudem,17.41105,78.77824,40,697,4629,PPL
Rudraweli,17.41002,78.78461,40,697,4629,PPL
Raghwapuram,17.42312,78.79072,40,697,4629,PPL
Chilkaguda,17.42243,78.82398,40,697,4629,PPL
Khapraipalli,17.39675,78.8059,40,697,4630,PPL
Alinagar,17.38461,78.78009,40,697,4630,PPL
Peddagudem,17.3809,78.77024,40,697,4630,PPL
Chintabhavi,17.36297,78.81871,40,697,4630,PPL
Mukutapuram,17.36637,78.80962,40,697,4630,PPL
Jampalli,17.40685,78.88094,40,697,4629,PPL
Sivareddigudem,17.3674,78.871,40,697,4630,PPL
Narayangiri,17.34257,78.77605,40,697,4630,PPL
Chitlaguda,17.35066,78.81162,40,697,4630,PPL
Riwampalli,17.35692,78.83187,40,697,4630,PPL
Tuprampeta,17.29122,78.76119,40,697,4631,PPL
Tummalpalli,17.29687,78.85228,40,697,4630,PPL
Bhimanpalli,17.3282,78.83555,40,697,4630,PPL
Masidgudem,17.32316,78.87883,40,697,4631,PPL
Khairatapur,17.27568,78.83176,40,697,4631,PPL
Makhdumbhavi,17.27266,78.8385,40,697,4631,PPL
Dharmajigudem,17.26651,78.85821,40,697,4631,PPL
Almaspuram,17.25908,78.85153,40,697,4631,PPLQ
Kewadigudem,17.25158,78.84587,40,697,4631,PPL
Chautapal,17.25799,78.89776,40,697,4631,PPL
Tadla Singawaram,17.2649,78.92054,40,697,4631,PPL
Ankreddiguda,17.25568,78.94373,40,697,4631,PPL
Lingareddigudem,17.27103,78.913,40,697,4631,PPL
Turupguda,17.30377,78.92521,40,697,4631,PPL
Mandanguda,17.3109,78.92905,40,697,4631,PPL
Kuntlaguda,17.31565,78.93824,40,697,4631,PPL
Nillapatla,17.31989,78.95122,40,697,4631,PPL
Chapatabhavi,17.29925,78.96581,40,697,4631,PPL
Swamulwadi Lingawatam,17.29484,78.9506,40,697,4631,PPL
Ahmadpur,17.30611,78.99278,40,697,4632,PPL
Serlulla,17.32573,78.89471,40,697,4631,PPL
Songudem,17.35464,78.89641,40,697,4630,PPL
Wankamamidi,17.35673,78.88233,40,697,4630,PPL
Dharmareddipalli,17.36416,78.90652,40,697,4630,PPL
Lingarajupalli,17.35298,78.99371,40,697,4627,PPL
Narullaguda,17.3721,78.99124,40,697,4627,PPL
Ankampalli,17.38295,78.99545,40,697,4627,PPL
Virulaguda,17.3817,78.96627,40,697,4627,PPL
Panumativanigudem,17.40139,78.96122,40,697,4627,PPL
Tekul Somaram,17.40626,78.95388,40,697,4627,PPL
Pallevampu,17.41838,78.96128,40,697,4627,PPL
Pahelvanpuram,17.42489,78.97659,40,697,4627,PPL
Gaudibhavi,17.43354,78.97497,40,697,4627,PPL
Edumotlabhavi,17.44807,78.97132,40,697,4627,PPL
Embhavi,17.4403,78.94298,40,697,4628,PPL
Nandanam,17.44704,78.9232,40,697,4628,PPL
Maddivolagudem,17.40586,78.91972,40,697,4628,PPL
Sirvankunta,17.42347,78.91393,40,697,4628,PPL
Madharam,17.43021,78.90852,40,697,4629,PPL
Kapugudem,17.47824,78.92872,40,697,4628,PPL
Nilambhavi,17.46744,78.88868,40,697,4628,PPL
Namatpalli,17.45717,78.93287,40,697,4628,PPL
Komatkunta,17.45819,78.97692,40,697,4627,PPL
Moravakonda,16.00826,78.26197,40,538,,PPLQ
Virapuram,16.00665,78.29015,02,755,5261,PPLQ
Vellala,16.00706,78.31969,02,755,5263,PPLQ
Kapileswaram,16.00426,78.35473,02,755,5263,PPLQ
Sangameswaram,16.02119,78.33166,02,755,5263,PPLQ
Marugutti,16.05836,78.38433,02,755,5263,PPL
Virabhadradurgam,16.06719,78.43626,02,755,5263,PPLQ
Chitrala Banda,16.00953,78.62091,02,755,6538,PPL
Baureddipalli,16.24858,78.7656,40,694,4578,PPLQ
Vativellupalli,16.24792,78.79755,40,694,4578,PPL
Saralapalli,16.24741,78.82482,40,694,4578,PPL
Patur Bayal,16.2311,78.83053,40,694,4578,PPL
Lingabore,16.12333,78.79403,40,694,4578,PPL
Sangrigundal,16.10159,78.79886,40,694,4578,PPL
Madimankal,16.10926,78.7519,40,694,4578,PPL
Pandibore Penta,16.08327,78.81122,40,694,4578,PPL
Medibandal Penta,16.03968,78.76592,40,694,4578,PPL
Hatikesvaramu Penta,16.05393,78.88876,02,755,6538,PPL
Middela Gudi,16.12946,78.85679,02,755,6538,PPL
Timmareddipalli,16.24053,78.86245,40,694,4578,PPL
Pathapaduru,16.176,78.95915,02,549,5097,PPLQ
Vaddegudisela Penta,16.05537,78.89879,02,755,6538,PPL
Kailasadvaramu,16.04017,78.88472,02,755,6538,PPL
Ainavillilanka,16.67706,82.02015,02,747,4933,PPL
Akkurthi,13.79691,79.66787,02,752,5378,PPL
Ambajipeta,16.59457,81.90642,02,747,4934,PPL
Anaparthy,16.93407,81.95522,02,545,4917,PPL
Banapuram,17.05855,80.12548,40,541,4758,PPL
Sodam,13.54624,78.90754,02,554,5394,PPL
Singanapalem,15.74083,79.79898,02,549,5121,PPL
Saripalli,18.1312,83.48296,02,543,4837,PPL
Sanapallilanka,16.65596,82.05418,02,747,4933,PPL
Regonda,18.23778,79.77499,40,687,4690,PPL
Puthalapattu,13.38393,79.08208,02,554,5410,PPL
Pidimgoyya,17.00671,81.82969,02,545,4907,PPL
Peravali,16.13899,80.71741,02,750,5087,PPL
Penumantra,16.64342,81.65164,02,546,4978,PPL
Pandurangapuram,15.43857,78.43328,02,755,5284,PPL
Pamuluru,14.40321,78.42457,02,551,5233,PPL
Pamulapadu,15.83936,78.48968,02,755,5266,PPL
Paladugu,16.39343,80.26328,02,548,5073,PPL
Palacherla,17.0752,81.83913,02,545,4908,PPL
Nindra,13.36055,79.70057,02,554,5404,PPL
Nimmanapalle,13.56981,78.66898,02,753,5393,PPL
Narendrapuram,17.09604,81.88089,02,545,4908,PPL
Muralinagar,17.74672,83.26208,02,544,4866,PPL
Chapirevula,15.45417,78.43479,02,755,5284,PPL
Chegunta,17.9713,78.45921,40,535,4466,PPL
Cherlopalle,13.61366,79.36523,02,752,5383,PPL
Chevitikallu,16.61785,80.36044,02,749,5007,PPL
Chintakani,17.12569,80.20805,40,541,4760,PPL
Chintalacheruvu,15.95794,79.6168,02,751,5063,PPL
Chittapuram,16.22443,79.82447,02,751,5065,PPL
Chowtapalli,16.41529,81.04434,02,547,5021,PPL
Mulakalacheruvu,13.80132,78.26257,02,753,5367,PPL
Mudigonda,17.18298,80.09209,40,541,4758,PPL
Domakonda,18.25017,78.43813,40,685,4392,PPL
Durgada,17.21422,82.34399,02,746,4902,PPL
Duvvada,17.70003,83.15354,02,544,4869,PPL
Ekambarakuppam,13.31511,79.56831,02,554,5406,PPL
Gandikota,14.81583,78.28626,02,551,5215,PPL
Gandipalem,14.99872,79.3085,02,550,5154,PPL
Gangadhara Nellore,13.23308,79.18156,02,554,5420,PPL
Garla,17.48559,80.14192,40,688,4743,PPL
I.Polavaram,16.65886,82.18752,02,747,4931,PPL
Kamalakur,14.6403,79.08337,02,551,5227,PPL
Katrenikona,16.58255,82.15284,02,747,4943,PPL
Kondukuduru,16.66077,82.07637,02,747,4932,PPL
Madhurapudi,17.10727,81.82785,02,545,4905,PPL
Madhurawada,17.82254,83.36391,02,544,4866,PPL
Mahendrawada,16.90967,81.98547,02,545,4917,PPL
Malikipuram,16.40129,81.80523,02,747,4939,PPL
Yadamari,13.1592,79.03985,02,554,5430,PPL
Vemulapally,16.92671,79.52977,40,539,4644,PPL
Vemagiri,16.93069,81.80596,02,545,4918,PPL
Veligandla,15.34171,79.34455,02,549,5135,PPL
Vakkalagadda,16.14285,80.91722,02,547,5033,PPL
Bayyaram,17.57034,80.10166,40,688,4742,PPL
Chirumarri,17.13975,80.1099,40,541,4758,PPL
Diguvamasapalle,13.20313,79.15958,02,554,5421,PPL
Doravarisatram,13.81263,79.94794,02,752,5196,PPL
Jonnada,16.79638,81.86239,02,747,4925,PPL
Kambhamvaripalle,13.78931,78.88145,02,753,5372,PPL
Kancharapalem,17.73363,83.27169,02,544,4866,PPL
Maharanipeta,17.71062,83.31259,02,544,4866,PPL
Mallavolu,16.17044,81.04962,02,547,5031,PPL
Nangamangalam,13.05033,79.17074,02,554,5431,PPL
Narrawada,14.90675,79.42223,02,550,5162,PPL
Beerakuppam,13.46122,79.83087,02,752,5403,PPL
Lemalle,16.49163,80.38997,02,751,5052,PPL
Mothadaka,16.47102,80.40276,02,548,5056,PPL
Vedurukuppam,13.45114,79.32017,02,554,5397,PPL
Srirangarajapuram,13.30476,79.35571,02,554,5419,PPL
Padu Adalli,19.23709,78.2596,02,,,PPLQ
Nagapur,19.2312,78.27475,02,,,PPL
Adalli,19.22149,78.25632,02,,,PPL
Jambgandi,19.25042,78.28442,02,,,PPL
Dhobiguda,19.23356,78.37392,02,,,PPL
Bandam,19.23933,78.39786,02,,,PPL
Koratkal Buzurg,19.229,78.41411,02,,,PPL
Koratkal Khurd,19.21919,78.41979,02,,,PPL
Borgaon,19.24472,78.46216,02,,,PPL
Vastapur,19.20546,78.48071,02,,,PPL
Arepalli,19.1998,78.44894,02,,,PPL
Lingetla,19.1955,78.41548,02,,,PPL
Gauliguda,19.20869,78.39288,02,,,PPL
Sarangapur,19.20868,78.25438,02,,,PPL
Yakarpalli,19.18951,78.25697,02,,,PPL
Gurchelam,19.16541,78.25307,02,,,PPL
Dhani,19.16916,78.30748,02,,,PPL
Gopalpet,19.17101,78.33115,02,,,PPL
Ranapur,19.16953,78.3554,02,,,PPL
Dangapur,19.15933,78.34688,02,,,PPL
Tandra,19.18,78.46415,02,,,PPL
Burdapalli,19.17579,78.48513,02,,,PPL
Burugpalli,19.15131,78.45644,02,,,PPL
Gedpalli,19.14149,78.47844,02,,,PPL
Pulimadga,19.15116,78.42262,02,,,PPLQ
Medpalli,19.13217,78.41202,02,,,PPL
Yalareddipet,19.15392,78.39025,02,,,PPL
Chincholi Buzurg,19.14905,78.33218,02,,,PPL
Chinnatipalli,19.11909,78.33701,02,,,PPL
Nirattigudem,19.11111,78.3409,02,,,PPL
Wiroli,19.14207,78.26374,02,,,PPL
Kalva,19.12568,78.28382,02,,,PPL
Allur,19.13728,78.30054,02,,,PPL
Lachhmipur,19.13594,78.31553,02,,,PPL
Wangavapet,19.1209,78.31113,02,,,PPL
Mambapur,19.13083,78.37861,02,,,PPLQ
Nilaipet,19.12083,78.38474,02,,,PPL
Anantpet,19.11427,78.37789,02,,,PPL
Kishanraopet,19.1227,78.42141,02,,,PPL
Parimandal,19.10251,78.43986,02,,,PPL
Yallapalli,19.09846,78.3695,02,,,PPL
Kondapur,19.08647,78.38199,02,,,PPL
Ibrahimbagh,19.09245,78.34489,02,,,PPL
Kurlapet,19.09069,78.35357,02,,,PPL
Gollapet,19.08875,78.34877,02,,,PPL
Idgaon,19.08509,78.34229,02,,,PPL
Gazulpet,19.10585,78.33414,02,,,PPL
Talwada,19.10192,78.31313,02,,,PPL
Mandlapur,19.08819,78.32611,02,,,PPL
Langdapur,19.11536,78.31718,02,,,PPL
Chitayal,19.08855,78.29989,02,,,PPL
Sirgapur,19.08793,78.2823,02,,,PPL
Mayapur,19.0772,78.28624,02,,,PPL
Tamsa,19.07304,78.31543,02,,,PPL
Shamgarh,19.07788,78.34682,02,,,PPL
Siddapur,19.07485,78.33755,02,,,PPL
Kautla,19.05254,78.32865,02,,,PPL
Sakri,19.05503,78.34291,02,,,PPL
Venkatapur,19.06943,78.36688,02,,,PPL
Akapur,19.07254,78.38797,02,,,PPL
Mungtapur,19.0616,78.40128,02,,,PPL
Wadyal,19.06369,78.43421,02,,,PPL
Narsapuram,19.06826,78.45095,02,,,PPL
Kankapuram,19.07807,78.43614,02,,,PPL
Rasapur,19.05254,78.43136,02,,,PPL
Babapuram,19.05967,78.46036,02,,,PPL
Sangampet,19.04156,78.38858,02,,,PPL
Kartala,19.04585,78.35297,02,,,PPL
Zafrapur,19.03108,78.3504,02,,,PPL
Sangiam,19.03526,78.25643,02,,,PPL
Mallapur,19.03499,78.27212,02,,,PPL
Mujaga,19.00822,78.27807,02,,,PPL
Potpalli,19.01593,78.27755,02,,,PPL
Siddan Kunta,19.01179,78.29073,02,,,PPL
Madapur,19.00521,78.35424,02,,,PPL
Gamjal,19.02053,78.36403,02,,,PPL
Songarh,19.01323,78.37293,02,,,PPL
Kanchanpalli,19.01078,78.4022,02,,,PPL
Dharmawaram,19.01092,78.43023,02,,,PPL
Pichira,19.02077,78.42857,02,,,PPL
Lakmanchanda,19.0182,78.46689,02,,,PPL
Tirupalli,19.01866,78.48058,02,,,PPL
Sawanpalli,19.0043,78.4764,02,,,PPL
Wakadi,19.22882,78.39349,02,,,PPL
Takkasela,15.97874,78.0382,02,,,PPL
Kanchupadu,15.96436,78.04003,02,,,PPL
Amidalapadu,15.95836,78.04827,02,,,PPL
Panchalingala,15.86342,78.02001,02,552,5259,PPL
Munagalapadu,15.85811,78.00167,02,552,5259,PPL
Mamidalapadu,15.85409,78.01481,02,552,7183,PPL
Dandanpuram,15.84538,78.01404,02,552,7183,PPL
Masamasidu,15.84618,78.02203,02,552,7183,PPL
Roza,15.84244,78.03844,02,552,5259,PPL
Budhavarapeta,15.82213,78.04658,02,552,5259,PPL
Kalluru,15.81624,78.02892,02,552,5258,PPL
Pandipadu,15.79341,78.017,02,552,5258,PPL
Asudapuram,15.77513,78.016,02,552,5259,PPL
Dinnedevarapadu,15.77183,78.03621,02,552,5259,PPL
Chinnatandrapadu,15.76275,78.06037,02,552,5259,PPL
Lanjapoluru,15.75628,77.99946,02,552,5258,PPL
Banditandrapadu,15.75763,78.06517,02,552,5259,PPL
Rudravaram,15.75773,78.08874,02,552,5259,PPL
Nutanapalle,15.77643,78.08684,02,552,5259,PPL
Pasupula,15.77543,78.07732,02,552,5259,PPL
Sirideddipalle,15.784,78.08226,02,552,5259,PPL
Nandanapalle,15.7905,78.09148,02,552,5259,PPL
Kadarabad,15.79662,78.08742,02,552,5268,PPL
Kottavengupalle,15.79971,78.07763,02,552,5268,PPL
Panidempadu,15.81204,78.09507,02,552,5268,PPL
Pulatota,15.82667,78.07357,02,552,5259,PPL
Gondiparla,15.82702,78.06599,02,552,5259,PPL
Eti Avalatanrapadu,15.8487,78.05799,02,552,5259,PPL
Kasipur,15.86422,78.10146,02,,,PPL
Basavapuram,15.87184,78.0606,02,,,PPL
Bhairavapuram,15.88538,78.05745,02,,,PPL
Emampur,15.89464,78.1003,02,,,PPL
Linganavai,15.92102,78.08389,02,,,PPL
Kyaturu,15.97544,78.08507,02,,,PPL
Salipuram,15.99109,78.05375,02,,,PPLQ
Yapaldevipadu,15.99452,78.1303,02,,,PPLQ
Chinnamaruru,15.97386,78.14776,02,,,PPLQ
Bhimavaram,15.97053,78.11309,02,,,PPL
Utakuru,15.95087,78.14136,02,,,PPL
Bukkapuram,15.92762,78.13463,02,,,PPL
Rollampadu,15.86568,78.13559,02,,,PPL
Singavaram,15.85937,78.12262,02,,,PPL
Sultanpur,15.87285,78.16129,02,,,PPL
Puduru,15.84659,78.13858,02,552,5259,PPL
Devamada,15.82863,78.11709,02,552,5259,PPL
Masapeta,15.75418,78.19965,02,755,5267,PPL
Vuppala,15.7586,78.19577,02,755,5267,PPL
Diguvapadu,15.77208,78.18328,02,755,5267,PPL
Brahmanakotukuru,15.81495,78.19983,02,755,5260,PPL
Kallabavapuram,15.8395,78.18112,02,755,5260,PPL
Vadamanu,15.84976,78.21148,02,755,5260,PPL
Konetammapalle,15.85468,78.20473,02,755,5260,PPL
Alluru,15.86653,78.21173,02,755,5260,PPL
Jarlapadu,15.88895,78.17373,02,,,PPL
Gondumali,15.91408,78.17292,02,,,PPL
Uppalapadu,15.92055,78.20144,02,,,PPLQ
Satanikota,15.91495,78.2089,02,755,5260,PPLQ
Solipuram,15.9496,78.20987,02,,,PPL
Velaturu,15.95365,78.18119,02,,,PPL
Lingasanipalle,15.95791,78.20588,02,,,PPLQ
Ayyavaripalle,15.98286,78.21767,02,,,PPL
Venkarampalle,15.99683,78.23789,02,,,PPLQ
Chellapadu,15.99632,78.24763,02,,,PPLQ
Kalluru,15.96098,78.23079,02,,,PPLQ
Kudavelli,15.93977,78.2278,02,,,PPLQ
Chagaturu,15.93042,78.23276,02,,,PPLQ
Bijinivemula,15.92568,78.24669,02,755,5260,PPLQ
Bollavaram,15.82949,78.23298,02,755,5260,PPL
Damagatla,15.81181,78.22293,02,755,5260,PPL
Nagaluti,15.79682,78.24199,02,755,5267,PPL
Paipalem,15.78621,78.22875,02,755,5267,PPL
Kadumuru,15.75998,78.23006,02,755,5267,PPL
Sitarampuram,15.75073,78.12378,02,552,5259,PPL
